rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
6,6,-1,OLD,20168282,블레이드 러너 2049,2017-10-12,133348600,7.0,8883800,7.1,2361990465,16299,716,4.6,271993,549,1712,2017-10-18
7,7,0,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,69791400,3.7,6146400,9.7,601904300,9352,868,10.2,74158,183,562,2017-10-18
8,8,1,OLD,20172603,부라더,2017-11-02,51449000,2.7,11654500,29.3,112783500,6066,1124,22.7,14287,28,28,2017-10-18
9,9,0,NEW,20172064,마더!,2017-10-19,13411800,0.7,13411800,100,16739800,1491,1491,100,1907,17,17,2017-10-18
10,10,1,OLD,20171817,넛잡 2,2017-10-03,7591000,0.4,1597700,26.7,2698447400,1205,222,22.6,359773,131,148,2017-10-18
1,1,0,OLD,20172742,범죄도시,2017-10-03,894168800,36.1,-78409200,-8.1,34309595873,117775,-10628,-8.3,4179965,826,3730,2017-10-19
2,2,12,OLD,20173694,지오스톰,2017-10-19,699873800,28.3,690481800,7351.8,720497800,87805,86973,10453.5,89261,669,3353,2017-10-19
3,3,14,OLD,20164424,대장 김창수,2017-10-19,319668700,12.9,316358700,9557.7,432174300,44469,43807,6617.4,58744,734,3091,2017-10-19
4,4,-2,OLD,20165450,남한산성,2017-10-03,90976400,3.7,-94624800,-51,30173135192,13110,-13205,-50.2,3710202,436,1020,2017-10-19
5,5,-1,OLD,20175222,킹스맨: 골든 서클,2017-09-27,64536100,2.6,-70969400,-52.4,40424124236,8586,-9366,-52.2,4877612,302,553,2017-10-19
6,6,0,NEW,20173806,노 게임 노 라이프 -제로-,2017-10-19,67287000,2.7,67287000,100,67287000,8513,8513,100,8513,69,169,2017-10-19
7,7,-2,OLD,20174142,아이 캔 스피크,2017-09-21,51945700,2.1,-59798200,-53.5,24963802486,7925,-8613,-52.1,3193018,242,380,2017-10-19
8,8,1,OLD,20172064,마더!,2017-10-19,51129800,2.1,37718000,281.2,67869600,6976,5485,367.9,8883,371,977,2017-10-19
9,9,-2,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,46968300,1.9,-22823100,-32.7,648872600,6199,-3153,-33.7,80357,136,378,2017-10-19
10,10,-4,OLD,20168282,블레이드 러너 2049,2017-10-12,34446700,1.4,-98901900,-74.2,2396437165,4585,-11714,-71.9,276578,266,437,2017-10-19
1,1,0,OLD,20172742,범죄도시,2017-10-03,1404829044,38.7,510660244,57.1,35714424917,166800,49025,41.6,4346765,885,3935,2017-10-20
2,2,0,OLD,20173694,지오스톰,2017-10-19,1130813033,31.1,430939233,61.6,1851310833,133276,45471,51.8,222537,780,3667,2017-10-20
3,3,0,OLD,20164424,대장 김창수,2017-10-19,395222256,10.9,75553556,23.6,827396556,51214,6745,15.2,109958,748,3010,2017-10-20
4,4,0,OLD,20165450,남한산성,2017-10-03,120194000,3.3,29217600,32.1,30293329192,15706,2596,19.8,3725908,451,1033,2017-10-20
5,5,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,91908600,2.5,27372500,42.4,40516032836,10829,2243,26.1,4888441,310,558,2017-10-20
6,6,3,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,79495200,2.2,32526900,69.3,728367800,9560,3361,54.2,89917,141,398,2017-10-20
7,7,0,OLD,20174142,아이 캔 스피크,2017-09-21,58002100,1.6,6056400,11.7,25021804586,8040,115,1.5,3201058,238,385,2017-10-20
8,8,-2,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,65655700,1.8,-1631300,-2.4,132942700,7413,-1100,-12.9,15926,93,215,2017-10-20
9,9,-1,OLD,20172064,마더!,2017-10-19,52335589,1.4,1205789,2.4,120205189,6383,-593,-8.5,15266,398,946,2017-10-20
10,10,0,OLD,20168282,블레이드 러너 2049,2017-10-12,51498200,1.4,17051500,49.5,2447935365,6101,1516,33.1,282679,267,431,2017-10-20
1,1,0,OLD,20172742,범죄도시,2017-10-03,2747994941,40.8,1343165897,95.6,38462419858,321311,154511,92.6,4668076,994,4596,2017-10-21
2,2,0,OLD,20173694,지오스톰,2017-10-19,2188275334,32.5,1057462301,93.5,4039586167,249965,116689,87.6,472502,847,4294,2017-10-21
3,3,0,OLD,20164424,대장 김창수,2017-10-19,628673759,9.3,233451503,59.1,1456070315,78068,26854,52.4,188026,667,2851,2017-10-21
4,4,0,OLD,20165450,남한산성,2017-10-03,199143600,3.0,78949600,65.7,30492472792,24432,8726,55.6,3750340,476,1076,2017-10-21
5,5,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,158682100,2.4,66773500,72.7,40674714936,18355,7526,69.5,4906796,311,570,2017-10-21
6,6,0,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,130133300,1.9,50638100,63.7,858501100,15435,5875,61.5,105352,163,423,2017-10-21
7,7,1,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,124800000,1.9,59144300,90.1,257742700,14949,7536,101.7,30875,118,286,2017-10-21
8,8,-1,OLD,20174142,아이 캔 스피크,2017-09-21,90341000,1.3,32338900,55.8,25112145586,11360,3320,41.3,3212418,248,400,2017-10-21
9,9,7,OLD,20171817,넛잡 2,2017-10-03,73946300,1.1,67295300,1011.8,2784713400,10074,9013,849.5,371931,260,383,2017-10-21
10,10,0,OLD,20168282,블레이드 러너 2049,2017-10-12,81690100,1.2,30191900,58.6,2529625465,9605,3504,57.4,292284,248,360,2017-10-21
1,1,0,OLD,20172742,범죄도시,2017-10-03,2572164100,41.5,-175830841,-6.4,41034583958,299116,-22195,-6.9,4967192,986,4595,2017-10-22
2,2,0,OLD,20173694,지오스톰,2017-10-19,1927735900,31.1,-260539434,-11.9,5967322067,222256,-27709,-11.1,694758,854,4275,2017-10-22
3,3,0,OLD,20164424,대장 김창수,2017-10-19,584959700,9.4,-43714059,-7,2041030015,72199,-5869,-7.5,260225,638,2692,2017-10-22
4,4,0,OLD,20165450,남한산성,2017-10-03,200085700,3.2,942100,0.5,30692558492,24339,-93,-0.4,3774679,450,1019,2017-10-22
5,5,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,131762500,2.1,-26919600,-17,40806477436,15283,-3072,-16.7,4922079,309,542,2017-10-22
6,6,0,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,128622500,2.1,-1510800,-1.2,987123600,15212,-223,-1.4,120564,159,423,2017-10-22
7,7,2,OLD,20171817,넛잡 2,2017-10-03,95691200,1.5,21744900,29.4,2880404600,12463,2389,23.7,384394,265,391,2017-10-22
8,8,-1,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,93348000,1.5,-31452000,-25.2,351090700,11195,-3754,-25.1,42070,121,281,2017-10-22
9,9,-1,OLD,20174142,아이 캔 스피크,2017-09-21,86936200,1.4,-3404800,-3.8,25199081786,10882,-478,-4.2,3223300,258,400,2017-10-22
10,10,0,OLD,20168282,블레이드 러너 2049,2017-10-12,76492000,1.2,-5198100,-6.4,2606117465,9120,-485,-5,301404,243,353,2017-10-22
1,1,0,OLD,20172742,범죄도시,2017-10-03,824492100,44.5,-1747672000,-67.9,41859076058,109005,-190111,-63.6,5076197,906,4246,2017-10-23
2,2,0,OLD,20173694,지오스톰,2017-10-19,451613300,24.3,-1476122600,-76.6,6418935367,57979,-164277,-73.9,752737,774,3880,2017-10-23
3,3,0,OLD,20164424,대장 김창수,2017-10-19,170136200,9.2,-414823500,-70.9,2211166215,23463,-48736,-67.5,283688,610,2523,2017-10-23
4,4,0,OLD,20165450,남한산성,2017-10-03,65910200,3.6,-134175500,-67.1,30758468692,9246,-15093,-62,3783925,429,1003,2017-10-23
5,5,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,53480900,2.9,-78281600,-59.4,40859958336,7090,-8193,-53.6,4929169,297,565,2017-10-23
6,6,0,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,40048600,2.2,-88573900,-68.9,1027172200,5278,-9934,-65.3,125842,134,405,2017-10-23
7,7,2,OLD,20174142,아이 캔 스피크,2017-09-21,34311000,1.8,-52625200,-60.5,25233392786,5215,-5667,-52.1,3228515,249,409,2017-10-23
8,8,3,OLD,20172064,마더!,2017-10-19,29903500,1.6,-31912100,-51.6,279183182,4126,-3251,-44.1,34826,344,700,2017-10-23
9,9,1,OLD,20168282,블레이드 러너 2049,2017-10-12,26508400,1.4,-49983600,-65.3,2632625865,3531,-5589,-61.3,304935,242,380,2017-10-23
10,10,2,OLD,20176761,잠깐만 회사 좀 관두고 올게,2017-10-19,20374000,1.1,-31762400,-60.9,205367100,2772,-3569,-56.3,25682,254,431,2017-10-23
1,1,0,OLD,20172742,범죄도시,2017-10-03,757190300,42.8,-67301800,-8.2,42616266358,100208,-8797,-8.1,5176405,914,4261,2017-10-24
2,2,0,OLD,20173694,지오스톰,2017-10-19,388892900,22.0,-62720400,-13.9,6807828267,50612,-7367,-12.7,803349,768,3827,2017-10-24
3,3,0,OLD,20164424,대장 김창수,2017-10-19,176586900,10.0,6450700,3.8,2387753115,24971,1508,6.4,308659,635,2495,2017-10-24
4,4,0,OLD,20165450,남한산성,2017-10-03,73959500,4.2,8049300,12.2,30832428192,10521,1275,13.8,3794446,446,1018,2017-10-24
5,5,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,54327400,3.1,846500,1.6,40914285736,7164,74,1,4936333,297,564,2017-10-24
6,6,0,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,38877500,2.2,-1171100,-2.9,1066049700,5114,-164,-3.1,130956,137,399,2017-10-24
7,7,0,OLD,20174142,아이 캔 스피크,2017-09-21,31535800,1.8,-2775200,-8.1,25264928586,4623,-592,-11.4,3233138,247,412,2017-10-24
8,8,1,OLD,20168282,블레이드 러너 2049,2017-10-12,32540700,1.8,6032300,22.8,2665166565,4309,778,22,309244,265,404,2017-10-24
9,9,-1,OLD,20172064,마더!,2017-10-19,29724500,1.7,-179000,-0.6,308907682,4107,-19,-0.5,38933,341,690,2017-10-24
10,10,0,OLD,20176761,잠깐만 회사 좀 관두고 올게,2017-10-19,21655600,1.2,1281600,6.3,227022700,2924,152,5.5,28606,255,421,2017-10-24
1,1,13,OLD,20175121,토르: 라그나로크,2017-10-25,2590457400,64.0,2570803400,13080.3,2619547400,415741,413994,23697.4,418252,1601,7965,2017-10-25
2,2,-1,OLD,20172742,범죄도시,2017-10-03,676147600,16.7,-81042700,-10.7,43292413958,111470,11262,11.2,5287875,696,2665,2017-10-25
3,3,8,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,223629700,5.5,205414700,1127.7,263705200,38923,36261,1362.2,44164,196,903,2017-10-25
4,4,-2,OLD,20173694,지오스톰,2017-10-19,209698400,5.2,-179194500,-46.1,7017526667,36023,-14589,-28.8,839372,572,1584,2017-10-25
5,5,-2,OLD,20164424,대장 김창수,2017-10-19,83038200,2.1,-93548700,-53,2470791315,14229,-10742,-43,322888,423,740,2017-10-25
6,6,1,OLD,20174142,아이 캔 스피크,2017-09-21,61819000,1.5,30283200,96,25326747586,14017,9394,203.2,3247155,140,162,2017-10-25
7,7,-1,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,33236900,0.8,-5640600,-14.5,1099286600,5620,506,9.9,136576,137,271,2017-10-25
8,8,-4,OLD,20165450,남한산성,2017-10-03,32010500,0.8,-41949000,-56.7,30864438692,5196,-5325,-50.6,3799642,221,311,2017-10-25
9,9,18,OLD,20164481,유리정원,2017-10-25,23059000,0.6,20739000,893.9,32643000,3933,3643,1256.2,5131,332,627,2017-10-25
10,10,-1,OLD,20172064,마더!,2017-10-19,8993500,0.2,-20731000,-69.7,317901182,1386,-2721,-66.3,40319,118,142,2017-10-25
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1698643400,56.4,-891814000,-34.4,4318190800,217223,-198518,-47.8,635475,1513,7766,2017-10-26
2,2,0,OLD,20172742,범죄도시,2017-10-03,612166500,20.3,-63981100,-9.5,43904580458,81135,-30335,-27.2,5369010,662,2697,2017-10-26
3,3,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,152235000,5.1,-71394700,-31.9,415940200,19506,-19417,-49.9,63670,201,904,2017-10-26
4,4,0,OLD,20173694,지오스톰,2017-10-19,138157600,4.6,-71540800,-34.1,7155684267,18643,-17380,-48.2,858015,517,1535,2017-10-26
5,5,0,NEW,20175208,뷰티풀 투모로우,2017-10-26,83877200,2.8,83877200,100,83877200,9883,9883,100,9883,47,91,2017-10-26
6,6,-1,OLD,20164424,대장 김창수,2017-10-19,52712000,1.7,-30326200,-36.5,2523503315,7970,-6259,-44,330858,353,596,2017-10-26
7,7,1,OLD,20165450,남한산성,2017-10-03,35902000,1.2,3891500,12.2,30900340692,5335,139,2.7,3804977,230,339,2017-10-26
8,8,-2,OLD,20174142,아이 캔 스피크,2017-09-21,25795800,0.9,-36023200,-58.3,25352543386,4406,-9611,-68.6,3251561,98,122,2017-10-26
9,9,8,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,31317700,1.0,25905400,478.6,413751500,4039,3188,374.6,50175,61,101,2017-10-26
10,10,-3,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,20223500,0.7,-13013400,-39.2,1119510100,3209,-2411,-42.9,139785,128,259,2017-10-26
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,2696624817,60.2,997981417,58.8,7014815617,316499,99276,45.7,951974,1554,8058,2017-10-27
2,2,0,OLD,20172742,범죄도시,2017-10-03,909097722,20.3,296931222,48.5,44813678180,107996,26861,33.1,5477006,687,2863,2017-10-27
3,3,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,247873700,5.5,95638700,62.8,663813900,29630,10124,51.9,93300,218,940,2017-10-27
4,4,0,OLD,20173694,지오스톰,2017-10-19,228523678,5.1,90366078,65.4,7384207945,29376,10733,57.6,887391,546,1586,2017-10-27
5,5,1,OLD,20164424,대장 김창수,2017-10-19,66304300,1.5,13592300,25.8,2589807615,9534,1564,19.6,340392,358,612,2017-10-27
6,6,1,OLD,20165450,남한산성,2017-10-03,50160700,1.1,14258700,39.7,30950501392,6635,1300,24.4,3811612,229,328,2017-10-27
7,7,-2,OLD,20175208,뷰티풀 투모로우,2017-10-26,50334300,1.1,-33542900,-40,134211500,5532,-4351,-44,15415,47,88,2017-10-27
8,8,2,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,27249000,0.6,7025500,34.7,1146759100,4265,1056,32.9,144050,128,276,2017-10-27
9,9,2,OLD,20164481,유리정원,2017-10-25,20023000,0.4,1994500,11.1,70694500,2670,58,2.2,10413,331,618,2017-10-27
10,10,-2,OLD,20174142,아이 캔 스피크,2017-09-21,17164700,0.4,-8631100,-33.5,25369708086,2336,-2070,-47,3253897,82,107,2017-10-27
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,5619909407,65.4,2923284590,108.4,12634725024,662646,346147,109.4,1614620,1640,8765,2017-10-28
2,2,0,OLD,20172742,범죄도시,2017-10-03,1618957524,18.8,709859802,78.1,46432635704,190514,82518,76.4,5667520,768,3237,2017-10-28
3,3,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,441380300,5.1,193506600,78.1,1105194200,52788,23158,78.2,146088,213,975,2017-10-28
4,4,0,OLD,20173694,지오스톰,2017-10-19,347154976,4.0,118631298,51.9,7731362921,42469,13093,44.6,929860,516,1362,2017-10-28
5,5,0,OLD,20164424,대장 김창수,2017-10-19,66805000,0.8,500700,0.8,2656612615,8764,-770,-8.1,349156,315,518,2017-10-28
6,6,2,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,45779000,0.5,18530000,68,1192538100,7147,2882,67.6,151197,129,301,2017-10-28
7,7,6,OLD,20174103,배저로와 친구들: 신비한 모험,2017-10-26,48890700,0.6,41791700,588.7,78113700,6840,5769,538.7,10750,287,376,2017-10-28
8,8,-2,OLD,20165450,남한산성,2017-10-03,54646500,0.6,4485800,8.9,31005147892,6754,119,1.8,3818366,182,257,2017-10-28
9,9,-2,OLD,20175208,뷰티풀 투모로우,2017-10-26,52779900,0.6,2445600,4.9,186991400,5813,281,5.1,21228,42,94,2017-10-28
10,10,1,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,44394400,0.5,24785200,126.4,477755100,5443,3194,142,57867,70,113,2017-10-28
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,5058404450,64.1,-561504957,-10,17693129474,599966,-62680,-9.5,2214586,1597,8534,2017-10-29
2,2,0,OLD,20172742,범죄도시,2017-10-03,1516526700,19.2,-102430824,-6.3,47949162404,177537,-12977,-6.8,5845057,760,3211,2017-10-29
3,3,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,442659000,5.6,1278700,0.3,1547853200,52875,87,0.2,198963,218,985,2017-10-29
4,4,0,OLD,20173694,지오스톰,2017-10-19,334337200,4.2,-12817776,-3.7,8065700121,41114,-1355,-3.2,970974,512,1314,2017-10-29
5,5,0,OLD,20164424,대장 김창수,2017-10-19,71526500,0.9,4721500,7.1,2728139115,9272,508,5.8,358428,318,511,2017-10-29
6,6,2,OLD,20165450,남한산성,2017-10-03,63582500,0.8,8936000,16.4,31068730392,7857,1103,16.3,3826223,182,262,2017-10-29
7,7,-1,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,41676000,0.5,-4103000,-9,1234214100,6794,-353,-4.9,157991,131,297,2017-10-29
8,8,-1,OLD,20174103,배저로와 친구들: 신비한 모험,2017-10-26,45217400,0.6,-3673300,-7.5,123331100,6182,-658,-9.6,16932,293,388,2017-10-29
9,9,0,OLD,20175208,뷰티풀 투모로우,2017-10-26,51443000,0.7,-1336900,-2.5,238434400,5602,-211,-3.6,26830,44,90,2017-10-29
10,10,1,OLD,20171817,넛잡 2,2017-10-03,41251300,0.5,12730000,44.6,2969878200,5261,1506,40.1,396958,140,184,2017-10-29
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1189500500,53.0,-3868903950,-76.5,18882629974,152634,-447332,-74.6,2367220,1448,7587,2017-10-30
2,2,0,OLD,20172742,범죄도시,2017-10-03,557734200,24.9,-958792500,-63.2,48506896604,74380,-103157,-58.1,5919437,708,3109,2017-10-30
3,3,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,151344200,6.7,-291314800,-65.8,1699197400,19389,-33486,-63.3,218352,196,940,2017-10-30
4,4,0,OLD,20173694,지오스톰,2017-10-19,99246000,4.4,-235091200,-70.3,8164946121,13429,-27685,-67.3,984403,474,1365,2017-10-30
5,5,0,OLD,20164424,대장 김창수,2017-10-19,33404700,1.5,-38121800,-53.3,2761543815,5022,-4250,-45.8,363450,338,567,2017-10-30
6,6,0,OLD,20165450,남한산성,2017-10-03,26964700,1.2,-36617800,-57.6,31095695092,3883,-3974,-50.6,3830106,225,356,2017-10-30
7,7,2,OLD,20175208,뷰티풀 투모로우,2017-10-26,21448700,1.0,-29994300,-58.3,259883100,2658,-2944,-52.6,29488,36,82,2017-10-30
8,8,-1,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,14876000,0.7,-26800000,-64.3,1249090100,2434,-4360,-64.2,160425,126,286,2017-10-30
9,9,4,OLD,20174142,아이 캔 스피크,2017-09-21,13354600,0.6,-3725000,-21.8,25416935986,2335,129,5.8,3260595,89,120,2017-10-30
10,10,5,OLD,20172603,부라더,2017-11-02,13912000,0.6,-1786600,-11.4,169038800,1951,139,7.7,21219,6,6,2017-10-30
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1080148250,49.3,-109352250,-9.2,19962778224,140706,-11928,-7.8,2507926,1456,7500,2017-10-31
2,2,0,OLD,20172742,범죄도시,2017-10-03,545458400,24.9,-12275800,-2.2,49052355004,73257,-1123,-1.5,5992694,717,3096,2017-10-31
3,3,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,155660700,7.1,4316500,2.9,1854858100,20128,739,3.8,238480,200,929,2017-10-31
4,4,0,OLD,20173694,지오스톰,2017-10-19,107979700,4.9,8733700,8.8,8272925821,14776,1347,10,999179,483,1358,2017-10-31
5,5,0,OLD,20164424,대장 김창수,2017-10-19,35054200,1.6,1649500,4.9,2796598015,5493,471,9.4,368943,335,586,2017-10-31
6,6,0,OLD,20165450,남한산성,2017-10-03,31493400,1.4,4528700,16.8,31127188492,4765,882,22.7,3834871,232,354,2017-10-31
7,7,3,OLD,20172603,부라더,2017-11-02,23162900,1.1,9250900,66.5,192201700,3383,1432,73.4,24602,30,30,2017-10-31
8,8,-1,OLD,20175208,뷰티풀 투모로우,2017-10-26,21014900,1.0,-433800,-2,280898000,2665,7,0.3,32153,34,77,2017-10-31
9,9,-1,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,15132000,0.7,256000,1.7,1264222100,2451,17,0.7,162876,134,289,2017-10-31
10,10,15,OLD,20177342,내게 남은 사랑을,2017-11-02,17156000,0.8,14772000,619.6,47223000,2232,1820,441.7,6067,9,9,2017-10-31
